,Unnamed: 0,eid,Author_ID,Affiliation_ID,cite,Auth_Ave_Cites,IsHigh
44716,158787,2-s2.0-84900979745,57145226000,60092437,0,not high,0
44718,158790,2-s2.0-79960148346,57145226000,60008592,0,not high,0
44720,158804,2-s2.0-84900963002,8327364800,60010591,0,not high,0
44721,158805,2-s2.0-78650436333,23090163900,60003471,74,not high,0
44724,158809,2-s2.0-79951473369,26665696900,60018310,3,not high,0
44727,158821,2-s2.0-78751633947,8517187600,60031581,4,not high,0
44728,158828,2-s2.0-79960144587,7402179513,60028897,0,not high,0
44729,158864,2-s2.0-79960135267,24598223200,60003970,0,not high,0
44730,158877,2-s2.0-79960124255,35215267000,60025094,0,not high,0
44731,158904,2-s2.0-79960122728,37003113300,60082507,0,not high,0
44733,158910,2-s2.0-84900961446,36062809200,60033100,0,not high,0
44735,158927,2-s2.0-79960150154,55510582200,60073652,0,not high,0
44736,158930,2-s2.0-79960113161,55654118400,60027257,0,not high,0
44737,158952,2-s2.0-79960135951,8564195600,60011592,0,not high,0
44738,158956,2-s2.0-84900944698,14520086900,60017482,0,not high,0
44739,158986,2-s2.0-80052798330,8912349300,60030788,9,not high,0
44742,159016,2-s2.0-79960145634,36063614900,60009806,0,not high,0
44743,159026,2-s2.0-79960115507,8410054800,60023237,0,not high,0
44745,159031,2-s2.0-84900906210,8691918800,60024781,0,not high,0
44746,159043,2-s2.0-79960132874,7404907157,60018038,0,not high,0
44748,159049,2-s2.0-79960117734,56497343100,60073652,0,not high,0
44749,159064,2-s2.0-79960132084,7202154019,60019616,0,not high,0
44750,159074,2-s2.0-79960146375,55308229600,60102070,0,not high,0
44752,159080,2-s2.0-79960150763,8410054800,60023237,0,not high,0
44754,159102,2-s2.0-79960140037,36072008200,60019533,0,not high,0
44755,159107,2-s2.0-79960121016,55730483400,60019616,0,not high,0
44756,159131,2-s2.0-79960133395,54891636800,60010591,0,not high,0
44757,159153,2-s2.0-77956880496,35355137200,60001117,24,high,1
44759,159158,2-s2.0-78651341449,22958336000,60017059,51,not high,0
44762,159163,2-s2.0-78651066261,6507728111,60005281,18,not high,0
44766,159175,2-s2.0-79960147483,55739799000,60026617,0,not high,0
44767,159187,2-s2.0-79960148519,36062654700,60025665,0,not high,0
44768,159195,2-s2.0-84900956794,35293846400,60010591,0,not high,0
44771,159198,2-s2.0-79960149471,56249360400,60013268,0,not high,0
44772,159209,2-s2.0-79960133767,55689018000,60023237,0,not high,0
44773,159215,2-s2.0-79960135470,55915326900,60104429,0,not high,0
44774,159217,2-s2.0-79960132662,7202299169,60013268,0,not high,0
44775,159219,2-s2.0-79960109801,14015822300,60024542,0,not high,0
44777,159236,2-s2.0-79960115425,55261848900,60016835,0,not high,0
44778,159243,2-s2.0-79960133084,55696714100,60029885,0,not high,0
44781,159249,2-s2.0-79960144675,56688781800,60073652,0,not high,0
44783,159261,2-s2.0-79960134977,8846734500,60069716,0,not high,0
44784,159268,2-s2.0-79960134167,24469787500,60018273,0,not high,0
44786,159288,2-s2.0-84900919181,24765226400,60022414,0,not high,0
44787,159311,2-s2.0-79960140153,56953830900,60025569,0,not high,0
44788,159316,2-s2.0-84884808348,8841993000,60015986,1,not high,0
44789,159322,2-s2.0-78651344377,15758938100,60002016,97,high,1
44791,159324,2-s2.0-79953229261,8446631400,60024421,16,not high,0
44793,159329,2-s2.0-78651320425,9236377500,60026124,164,high,1
44795,159332,2-s2.0-78651305228,35459943000,60021859,12,not high,0
44796,159345,2-s2.0-79960121981,15045152200,60088076,0,not high,0
44797,159353,2-s2.0-79960145751,15020411300,60013614,0,not high,0
44801,159369,2-s2.0-79960148601,12762965100,60069726,0,not high,0
44803,159377,2-s2.0-79960125670,36062654700,60103801,0,not high,0
44804,159381,2-s2.0-84899412403,19639543500,60022134,0,not high,0
44805,159384,2-s2.0-79960117914,35293095700,60104225,0,not high,0
44806,159387,2-s2.0-79960118789,36077878300,60010580,0,not high,0
44807,159416,2-s2.0-79960131775,7407574204,60023863,0,not high,0
44808,159435,2-s2.0-80054013858,36071184600,60102075,0,not high,0
44809,159445,2-s2.0-79960147310,14323613200,60078281,0,not high,0
44810,159446,2-s2.0-79960150667,57145226000,60092437,0,not high,0
44812,159514,2-s2.0-79960132833,7405449711,60022050,0,not high,0
44813,159521,2-s2.0-84900939009,7701339714,60024908,0,not high,0
44814,159522,2-s2.0-79960134623,56003098100,60102081,0,not high,0
44815,159541,2-s2.0-79960139974,15045152200,100621761,0,not high,0
44817,159543,2-s2.0-79960135637,35328871300,60104661,0,not high,0
44818,159549,2-s2.0-79960120780,23051009400,60022281,0,not high,0
44820,159554,2-s2.0-79960130561,24472116900,60016318,0,not high,0
44821,159563,2-s2.0-84900979280,14015822300,60024542,0,not high,0
44823,159567,2-s2.0-79960149677,35099428100,60006935,0,not high,0
44824,159572,2-s2.0-79960145824,9335434700,60083905,0,not high,0
44826,159602,2-s2.0-79960135911,55507653600,60002980,0,not high,0
44827,159621,2-s2.0-79960140185,7404159770,60022281,0,not high,0
44829,159629,2-s2.0-79960114108,36066808300,60005244,0,not high,0
44831,159636,2-s2.0-79960125470,16481421700,110122382,0,not high,0
44832,159650,2-s2.0-79960130760,57144958400,60073652,0,not high,0
44833,159651,2-s2.0-79960116859,16481421700,110122382,0,not high,0
44834,159663,2-s2.0-79960114877,55718514800,60029306,0,not high,0
44835,159664,2-s2.0-78651306870,15074428600,60009389,38,not high,0
44837,159667,2-s2.0-79960122998,35363244900,60010591,0,not high,0
44840,159674,2-s2.0-79960119493,15034356800,60018038,0,not high,0
44841,159676,2-s2.0-79960128171,35336945900,101205330,0,not high,0
44842,159690,2-s2.0-79960120378,55715215500,60006356,0,not high,0
44843,159704,2-s2.0-79960132650,26643233100,60010591,0,not high,0
44847,159719,2-s2.0-79960129249,36452639100,60009409,0,not high,0
44848,159729,2-s2.0-79960151193,35103778900,60020259,0,not high,0
44849,159738,2-s2.0-79960135719,13607141900,60023237,0,not high,0
44850,159745,2-s2.0-79960112362,7404723086,60018273,0,not high,0
44851,159746,2-s2.0-79960118345,7404865969,60010591,0,not high,0
44852,159752,2-s2.0-79960114156,25621725700,60104429,0,not high,0
44854,159758,2-s2.0-84900923620,56065835300,60073460,0,not high,0
44855,159778,2-s2.0-79960127255,44361769700,60025345,0,not high,0
44858,159791,2-s2.0-79960128703,35483515200,60057894,0,not high,0
44860,159802,2-s2.0-79960138612,54891636800,60010591,0,not high,0
44861,159805,2-s2.0-79960110758,55689018000,60023237,0,not high,0
44863,159813,2-s2.0-79960123260,56097305400,60010591,0,not high,0
44869,159837,2-s2.0-79960141291,56004319200,100573064,0,not high,0
44870,159839,2-s2.0-79960115893,8937315400,60092437,0,not high,0
44871,159846,2-s2.0-84900949743,7407576341,60019533,0,not high,0
44873,159857,2-s2.0-79960150890,10141080600,60104687,0,not high,0
44874,159882,2-s2.0-79960115084,7601347289,60029322,0,not high,0
44875,159898,2-s2.0-79960118401,55707694000,60012223,0,not high,0
44877,159906,2-s2.0-79960131866,7601314226,60003970,0,not high,0
44878,159907,2-s2.0-79960123598,9639682700,60025084,0,not high,0
44879,159918,2-s2.0-79960127935,8710587500,60001604,0,not high,0
44882,159942,2-s2.0-79960124673,35241422400,60010591,0,not high,0
44883,159946,2-s2.0-79960140383,56065835300,60073460,0,not high,0
44884,159956,2-s2.0-79960113891,7410090408,60017482,0,not high,0
44885,159975,2-s2.0-79960146467,57145226000,60092437,0,not high,0
44886,160002,2-s2.0-78651331299,7006821782,60024007,37,not high,0
44896,160016,2-s2.0-78651334820,7004860440,60019722,17,not high,0
44897,160019,2-s2.0-78651330012,9332619500,60007902,251,high,1
44900,160036,2-s2.0-80052698296,36050149600,105727700,1,not high,0
44901,160051,2-s2.0-78651069641,7004385815,60025641,51,not high,0
44903,160056,2-s2.0-78650303722,7202798518,60012708,19,not high,0
44904,160063,2-s2.0-78650132514,12240029000,60015881,4,not high,0
44905,160079,2-s2.0-78650664515,14044092100,60010806,5,not high,0
44907,160085,2-s2.0-79960132293,55742800200,60018205,0,not high,0
44908,160108,2-s2.0-79960139283,24315168700,60073587,0,not high,0
44909,160111,2-s2.0-79960136592,15137446500,60031454,0,not high,0
44910,160115,2-s2.0-79960141666,35099428100,60006935,0,not high,0
44911,160124,2-s2.0-79960130459,51261232800,60017236,0,not high,0
44912,160143,2-s2.0-79960118992,24295206600,60010591,0,not high,0
44914,160149,2-s2.0-79960116761,34770945100,60018743,0,not high,0
44915,160174,2-s2.0-79960132451,7404723086,60010591,0,not high,0
44917,160177,2-s2.0-79960143636,7410099522,60008332,0,not high,0
44918,160189,2-s2.0-79955838994,54795383900,60028421,14,not high,0
44921,160219,2-s2.0-79960119050,36066808300,60007333,0,not high,0
44922,160224,2-s2.0-79960140835,55739799000,60022345,0,not high,0
44923,160232,2-s2.0-79960136833,35292172600,60089798,0,not high,0
44924,160238,2-s2.0-79960133112,15136598200,60104225,0,not high,0
44926,160250,2-s2.0-79960135161,55496219000,60010591,0,not high,0
44931,160272,2-s2.0-79960118540,35236416100,60006318,0,not high,0
44934,160285,2-s2.0-78650790662,6602728907,60023691,0,high,1
44937,160303,2-s2.0-79960143236,35214892500,60010591,0,not high,0
44941,160313,2-s2.0-79960121810,8396098200,60014966,0,not high,0
44942,160315,2-s2.0-79960128071,56803655500,60069743,0,not high,0
44943,160320,2-s2.0-79960136940,56803655500,60069743,0,not high,0
44944,160342,2-s2.0-78650472775,7201832955,60020942,90,high,1
44945,160346,2-s2.0-78650628653,25639095500,60024945,9,not high,0
44946,160349,2-s2.0-78651279288,15725990500,60031004,74,not high,0
44948,160356,2-s2.0-78650551724,7003522661,107224224,1,not high,0
44949,160372,2-s2.0-78649850492,15126869800,60026553,23,not high,0
44952,160402,2-s2.0-79960146494,7410090408,60017482,0,not high,0
44953,160406,2-s2.0-79960123035,39263096500,60083498,0,not high,0
44955,160412,2-s2.0-79960119031,35546243000,60025084,0,not high,0
44959,160441,2-s2.0-84900956917,24175064400,60092437,0,not high,0
44963,160447,2-s2.0-79960112106,12141625700,60020675,0,not high,0
44964,160451,2-s2.0-79960126730,55268605100,60024542,0,not high,0
44965,160454,2-s2.0-84900967694,35292417500,60026617,0,not high,0
44967,160470,2-s2.0-79960123416,16481421700,60003144,0,not high,0
44968,160486,2-s2.0-79960142719,7407448208,60018205,0,not high,0
44970,160489,2-s2.0-79960139913,56803655500,60069743,0,not high,0
44972,160499,2-s2.0-79960147835,54891636800,60010591,0,not high,0
44973,160500,2-s2.0-84967669887,7005763929,60025272,0,not high,0
44974,160511,2-s2.0-84878476566,7401940576,,1,not high,0
44977,160515,2-s2.0-78651500815,7004083753,60019647,0,not high,0
44978,160517,2-s2.0-84895279755,7402098615,60105159,1,not high,0
44979,160518,2-s2.0-84860615255,35219123400,60017563,82,not high,0
44986,160551,2-s2.0-79251605232,7403931882,60103970,19,not high,0
44987,160557,2-s2.0-84873522712,36813899000,60011001,0,not high,0
44988,160559,2-s2.0-79751474246,7404472939,60023797,25,not high,0
44990,160568,2-s2.0-78650572031,18133480200,60010184,33,high,1
44992,160570,2-s2.0-78651321625,25932317600,60026245,100,not high,0
44996,160580,2-s2.0-79957856405,56115488300,,0,not high,0
44997,160594,2-s2.0-79251581846,35270513600,60103529,24,not high,0
44998,160613,2-s2.0-78650554560,7404439093,60029526,6,not high,0
44999,160621,2-s2.0-79951676654,35331942200,60010330,10,not high,0
45001,160624,2-s2.0-78651381769,37034237000,60010887,11,not high,0
45005,160641,2-s2.0-78649797219,6603379369,60009254,14,not high,0
45006,160647,2-s2.0-78650547002,7101827260,60014237,15,not high,0
45007,160650,2-s2.0-79957867394,36446537500,60017246,6,not high,0
45010,160659,2-s2.0-78651465944,7006019671,60015573,12,not high,0
45011,160660,2-s2.0-84864115802,7007026198,60032350,2,not high,0
45013,160663,2-s2.0-84861834504,7003835482,60031101,2,not high,0
45014,160665,2-s2.0-78651308983,23089982000,60026245,9,not high,0
45018,160679,2-s2.0-78751567901,7404114135,60021182,15,not high,0
45020,160693,2-s2.0-84856702434,7004262316,60031155,3,not high,0
45022,160698,2-s2.0-78751591450,35300166700,60016521,16,not high,0
45023,160705,2-s2.0-79960044038,56517184300,60021016,19,not high,0
45025,160720,2-s2.0-84891854539,55760390600,,2,not high,0
45026,160722,2-s2.0-79952581647,35379188800,60102305,1,not high,0
45027,160724,2-s2.0-84863682471,55917419100,60032991,9,not high,0
45031,160738,2-s2.0-79551502352,55627332000,60028186,165,high,1
45032,160740,2-s2.0-84979809386,34872502400,60015595,0,not high,0
45035,160750,2-s2.0-78651321213,55705296900,60010803,27,not high,0
45037,160755,2-s2.0-78651324797,23089982000,60026245,42,not high,0
45042,160773,2-s2.0-78650908356,35337580300,60005837,8,not high,0
45045,160783,2-s2.0-78650523266,7004431897,60066468,6,not high,0
45048,160792,2-s2.0-78650926548,36025453100,60024609,61,not high,0
45049,160795,2-s2.0-78651240045,6602542743,60007215,18,not high,0
45053,160830,2-s2.0-78650610637,16645195100,60033284,9,not high,0
45057,160838,2-s2.0-78650612484,16643234400,60025761,2,not high,0
45058,160841,2-s2.0-78650615814,16645195100,60033284,2,not high,0
45061,160848,2-s2.0-78650589164,35826545200,60003161,19,not high,0
45063,160851,2-s2.0-78650623142,26029511500,60033284,18,not high,0
45068,160865,2-s2.0-78649702372,55500821300,60017705,17,not high,0
45069,160867,2-s2.0-78650618403,23036049500,60017336,0,not high,0
45071,160883,2-s2.0-78650567793,55698410000,60031101,1,not high,0
45073,160895,2-s2.0-78650560490,26322894900,109854688,31,high,1
45074,160898,2-s2.0-78650578953,8599680200,60068856,77,high,1
45078,160924,2-s2.0-78650557277,8976374100,60031106,11,not high,0
45082,160932,2-s2.0-78650507416,54958434200,60025475,0,not high,0
45083,160936,2-s2.0-78650460866,54958434200,60025475,0,not high,0
45084,160940,2-s2.0-78650461771,35214326400,60021615,0,not high,0
45088,160946,2-s2.0-78650602151,6603052627,60003615,2,not high,0
45089,160955,2-s2.0-78650457343,23009881000,,0,not high,0
45090,160959,2-s2.0-78650436289,7003837961,,0,not high,0
45091,160964,2-s2.0-78650440728,24544567500,60072629,2,not high,0
45093,160967,2-s2.0-78650435014,7401528170,60018465,0,not high,0
45094,160971,2-s2.0-78650468792,13409199200,60015331,0,not high,0
45096,160975,2-s2.0-78650442170,52164569700,60019616,1,not high,0
45099,160982,2-s2.0-78650411611,56420393600,60005510,0,not high,0
45100,160985,2-s2.0-78650399686,7402681128,60000264,1,not high,0
45102,161001,2-s2.0-78650386160,56264616800,60015197,1,not high,0
45103,161002,2-s2.0-78650350858,30767654400,60009081,1,not high,0
45104,161004,2-s2.0-78650274734,6603766091,60069616,2,not high,0
45107,161007,2-s2.0-78650255751,25723868100,60012345,6,not high,0
45109,161014,2-s2.0-84886059148,55577597300,60019544,0,not high,0
45110,161016,2-s2.0-84886081335,55577597300,60019544,0,not high,0
45111,161018,2-s2.0-84886001488,55890923700,60001481,0,not high,0
45114,161024,2-s2.0-78650292847,35240924600,60015618,0,not high,0
45120,161031,2-s2.0-78650257729,36160344600,60003662,5,not high,0
45122,161036,2-s2.0-78650277263,24338567500,60032991,1,not high,0
45124,161038,2-s2.0-78650263695,6507876429,60015986,1,not high,0
45125,161041,2-s2.0-78650288793,6602125055,60019722,1,high,1
45126,161043,2-s2.0-84886080759,7405819650,60017969,0,not high,0
45127,161044,2-s2.0-84886018940,55893989700,60030318,0,not high,0
45129,161047,2-s2.0-78650262786,7402828880,60078616,8,not high,0
45132,161052,2-s2.0-78650267244,23492725300,60021005,0,not high,0
45133,161057,2-s2.0-78650238201,15838793700,60015595,0,not high,0
45134,161063,2-s2.0-78650811250,15923291200,60011132,3,not high,0
45138,161079,2-s2.0-78650187583,7101896868,60030162,0,not high,0
45139,161080,2-s2.0-78650826805,7101848913,60015196,27,not high,0
45144,161090,2-s2.0-78650201791,12243387700,60006925,0,not high,0
45146,161100,2-s2.0-78650188784,55586700800,60102083,0,not high,0
45148,161102,2-s2.0-78650279819,15846022400,60020949,2,not high,0
45150,161111,2-s2.0-78650817030,57193020207,60010023,40,not high,0
45157,161140,2-s2.0-78650151366,6602530213,60004424,0,not high,0
45158,161151,2-s2.0-78650163943,13204275400,60032211,22,not high,0
45159,161158,2-s2.0-78650096838,7006687733,60002798,6,not high,0
45160,161160,2-s2.0-82955167905,24398308700,60005400,17,not high,0
45162,161176,2-s2.0-78650131939,55982343800,60011542,13,not high,0
45165,161184,2-s2.0-78650142323,10039276200,60000221,57,not high,0
45167,161194,2-s2.0-78650155713,8243151300,60026108,69,not high,0
45168,161203,2-s2.0-78649981522,33368211600,60000036,12,not high,0
45172,161212,2-s2.0-78650023676,36146891700,60021212,1,not high,0
45174,161216,2-s2.0-78650029416,7006905456,60005515,18,not high,0
45175,161221,2-s2.0-78650015002,55101098300,60019656,0,not high,0
45176,161225,2-s2.0-78650004191,12239603400,60021121,0,not high,0
45181,161238,2-s2.0-78650018088,24723398000,109710912,3,not high,0
45183,161247,2-s2.0-78650119788,8905703100,60014439,24,not high,0
45184,161250,2-s2.0-78650035595,36077781100,60021726,47,not high,0
45185,161253,2-s2.0-78650008418,36150428000,60021508,1,not high,0
45188,161258,2-s2.0-78650447013,36696897800,60009622,78,not high,0
45193,161269,2-s2.0-78650010376,24604939500,60007363,7,not high,0
45195,161273,2-s2.0-78649984360,35261947300,60018922,2,not high,0
45197,161276,2-s2.0-78650029953,24765776600,60011500,1,not high,0
45198,161281,2-s2.0-78650017227,16242090200,60017059,15,not high,0
45201,161284,2-s2.0-78650033930,7005785178,60028218,0,not high,0
45205,161289,2-s2.0-78649972886,6603875187,60008088,0,not high,0
45206,161298,2-s2.0-78650355869,56036766600,60028724,1,not high,0
45207,161306,2-s2.0-78650349223,6603692712,60015205,33,not high,0
45208,161309,2-s2.0-78649929716,7005031465,60002952,19,not high,0
